"outcome","rv0","apply","Z","D"
0,0.565,1,1,1
0,0.16023,1,1,1
0,0.889614,1,1,1
0,0.63956,1,1,1
0,0.720794,1,1,1
0,0.957532,1,1,1
0,-0.843094,1,0,0
1,0.225976,1,1,1
0,0.975692,1,1,1
1,-0.425804,1,0,0
0,0.912402,1,1,1
0,0.154716,1,1,1
1,-0.490422,1,0,0
1,0.271438,1,1,1
0,0.205736,1,1,1
1,0.858824,1,1,1
0,0.916838,1,1,1
0,0.0413939999999999,1,1,1
0,0.0145099999999999,1,1,1
0,-0.20448,1,0,0
0,0.720324,1,1,1
1,-0.0910580000000002,1,0,0
1,0.706618,1,1,1
0,-0.0814599999999999,1,0,0
0,0.909138,1,1,1
0,-0.815366,1,0,0
0,-0.991284,1,0,0
0,0.222342,1,1,1
1,-0.143964,1,0,0
1,0.8613,1,1,1
1,0.664204,1,1,1
0,0.222358,1,1,1
1,0.68757,1,1,1
0,-0.3558,1,0,0
0,0.814686,1,1,1
0,0.0379740000000002,1,1,1
0,0.134952,1,1,1
0,-0.918072,1,0,0
0,0.939248,1,1,1
1,-0.935156,1,0,0
0,0.866666,1,1,1
0,0.828078,1,1,1
0,0.52634,1,1,1
0,0.11033,1,1,1
0,-0.0611799999999999,1,0,0
0,0.570974,1,1,1
0,0.9766,1,1,1
0,0.444056,1,1,1
0,0.276022,1,1,1
0,0.31529,1,1,1
1,0.690878,1,1,1
0,0.597378,1,1,1
0,0.244422,1,1,1
0,0.116776,1,1,1
0,0.772834,1,1,1
0,0.267708,1,1,1
1,-0.142746,1,0,0
0,-0.0774880000000001,1,0,0
1,0.343194,1,1,1
1,0.257324,1,1,1
0,0.00105800000000017,1,1,1
0,0.77149,1,1,1
0,0.968292,1,1,1
1,0.17833,1,1,1
0,-0.113028,1,0,0
0,0.553786,1,1,1
1,-0.41059,1,0,0
0,0.652912,1,1,1
0,-0.20018,1,0,0
1,0.233008,1,1,1
1,-0.291372,1,0,0
1,0.742026,1,1,1
1,0.23805,1,1,1
0,0.0415860000000001,1,1,1
1,0.80651,1,1,1
1,0.161784,1,1,1
0,-0.0748880000000001,1,0,0
0,0.980992,1,1,1
0,0.207562,1,1,1
0,0.072666,1,1,1
0,-0.926082,1,0,0
0,-0.612796,1,0,0
0,-0.164814,1,0,0
0,0.977048,1,1,1
1,-0.560924,1,0,0
0,0.700968,1,1,1
0,0.28821,1,1,1
0,0.614974,1,1,1
0,0.862438,1,1,1
0,0.324332,1,1,1
0,-0.601824,1,0,0
1,0.34902,1,1,1
0,-0.29618,1,0,0
0,-0.774778,1,0,0
1,-0.384538,1,0,0
1,0.47845,1,1,1
0,0.590734,1,1,1
0,0.960982,1,1,1
0,0.930834,1,1,1
0,-0.97798,1,0,0
0,0.11024,1,1,1
1,-0.146838,1,0,0
0,-0.686202,1,0,0
1,-0.054484,1,0,0
1,0.307372,1,1,1
1,-0.111122,1,0,0
0,0.104872,1,1,1
1,0.749784,1,1,1
0,0.176178,1,1,1
0,0.557438,1,1,1
0,-0.254598,1,0,0
1,0.275532,1,1,1
0,0.574256,1,1,1
0,0.554394,1,1,1
0,0.593268,1,1,1
0,-0.0345700000000001,1,0,0
0,0.556226,1,1,1
0,0.766176,1,1,1
0,0.671734,1,1,1
1,0.426178,1,1,1
0,0.0102360000000001,1,1,1
0,0.292804,1,1,1
0,-0.0104,1,0,0
0,0.933524,1,1,1
0,0.696776,1,1,1
1,0.64236,1,1,1
0,0.000518000000000029,1,1,1
0,0.314142,1,1,1
0,-0.95866,1,0,0
1,-0.573512,1,0,0
0,0.117524,1,1,1
0,-0.576856,1,0,0
0,0.758614,1,1,1
0,0.289604,1,1,1
0,0.187278,1,1,1
0,0.99835,1,1,1
0,-0.157432,1,0,0
0,-0.344672,1,0,0
0,0.6474,1,1,1
0,0.395846,1,1,1
0,0.580988,1,1,1
0,-0.352368,1,0,0
0,-0.169986,1,0,0
0,-0.461186,1,0,0
0,-0.218906,1,0,0
1,0.0454880000000001,1,1,1
0,-0.234622,1,0,0
0,-0.133968,1,0,0
0,0.516422,1,1,1
0,0.61376,1,1,1
0,0.285056,1,1,1
0,0.5878,1,1,1
0,0.640452,1,1,1
0,0.950906,1,1,1
0,-0.272022,1,0,0
0,0.83447,1,1,1
0,0.50155,1,1,1
1,-0.819038,1,0,0
0,0.582746,1,1,1
0,-0.80917,1,0,0
0,-0.306842,1,0,0
0,0.306706,1,1,1
0,0.189754,1,1,1
0,0.273122,1,1,1
0,0.358738,1,1,1
1,-0.0412860000000001,1,0,0
0,0.120156,1,1,1
0,0.754862,1,1,1
0,0.346776,1,1,1
0,0.195076,1,1,1
0,-0.606422,1,0,0
0,0.819074,1,1,1
0,0.791112,1,1,1
0,0.32766,1,1,1
0,0.192362,1,1,1
0,-0.49346,1,0,0
0,0.43377,1,1,1
0,0.96083,1,1,1
0,0.128812,1,1,1
0,0.340526,1,1,1
0,0.221706,1,1,1
0,0.576248,1,1,1
0,0.158014,1,1,1
0,0.438106,1,1,1
0,-0.166748,1,0,0
0,-0.46645,1,0,0
0,0.721474,1,1,1
0,0.052182,1,1,1
0,-0.469388,1,0,0
0,0.0969919999999998,1,1,1
1,0.12555,1,1,1
1,-0.176676,1,0,0
0,-0.273466,1,0,0
0,0.237844,1,1,1
1,0.519934,1,1,1
0,0.69536,1,1,1
0,-0.202492,1,0,0
0,0.0990560000000001,1,1,1
0,-0.0256599999999999,1,0,0
1,0.892846,1,1,1
0,0.968842,1,1,1
1,0.684,1,1,1
0,0.0095119999999999,1,1,1
0,0.747854,1,1,1
0,-0.226438,1,0,0
0,0.53554,1,1,1
0,-0.35191,1,0,0
1,0.328288,1,1,1
0,0.0817259999999998,1,1,1
0,-0.591536,1,0,0
0,0.0422959999999999,1,1,1
0,-0.261122,1,0,0
0,0.2387,1,1,1
1,0.780326,1,1,1
0,0.85742,1,1,1
1,0.627068,1,1,1
1,0.880592,1,1,1
0,0.48585,1,1,1
0,0.311108,1,1,1
1,0.599006,1,1,1
0,0.472646,1,1,1
0,0.144614,1,1,1
0,-0.7676,1,0,0
0,0.035832,1,1,1
0,-0.433858,1,0,0
0,-0.938892,1,0,0
1,0.930336,1,1,1
0,-0.255542,1,0,0
1,0.10222,1,1,1
0,0.946694,1,1,1
0,0.102272,1,1,1
0,-0.878536,1,0,0
0,-0.81691,1,0,0
0,-0.153972,1,0,0
0,-0.602338,1,0,0
0,0.138344,1,1,1
0,-0.465834,1,0,0
0,-0.442402,1,0,0
1,0.420364,1,1,1
0,0.686434,1,1,1
0,0.63185,1,1,1
0,0.497186,1,1,1
0,0.34196,1,1,1
0,0.597378,1,1,1
0,-0.241716,1,0,0
0,-0.601824,1,0,0
0,0.716174,1,1,1
0,0.982162,1,1,1
0,0.925074,1,1,1
0,0.219134,1,1,1
0,0.17497,1,1,1
0,0.861524,1,1,1
1,-0.125476,1,0,0
0,0.453804,1,1,1
0,0.24745,1,1,1
0,0.204066,1,1,1
0,-0.767444,1,0,0
0,0.503186,1,1,1
0,0.571094,1,1,1
0,-0.448212,1,0,0
0,0.543242,1,1,1
1,-0.716412,1,0,0
0,0.923672,1,1,1
0,0.396444,1,1,1
1,0.954608,1,1,1
0,0.853402,1,1,1
1,-0.20309,1,0,0
0,-0.805256,1,0,0
0,-0.296958,1,0,0
0,-0.112068,1,0,0
0,0.816362,1,1,1
1,-0.190574,1,0,0
0,-0.25226,1,0,0
0,0.466968,1,1,1
0,-0.88179,1,0,0
0,0.279746,1,1,1
0,0.154716,1,1,1
1,0.959186,1,1,1
0,0.896532,1,1,1
0,0.92474,1,1,1
0,0.624882,1,1,1
0,0.696418,1,1,1
0,0.113426,1,1,1
0,-0.343496,1,0,0
0,0.830344,1,1,1
0,0.631422,1,1,1
0,0.92233,1,1,1
1,0.873252,1,1,1
0,0.769512,1,1,1
0,0.0199139999999999,1,1,1
0,-0.42987,1,0,0
0,-0.640626,1,0,0
0,0.896666,1,1,1
0,-0.845126,1,0,0
0,0.911984,1,1,1
0,0.884246,1,1,1
0,0.0876540000000001,1,1,1
1,0.73561,1,1,1
0,0.36644,1,1,1
0,0.509042,1,1,1
0,0.4924,1,1,1
1,0.662812,1,1,1
1,0.682446,1,1,1
1,0.330454,1,1,1
1,-0.679354,1,0,0
1,-0.44463,1,0,0
1,-0.599098,1,0,0
1,0.778666,1,1,1
1,0.55656,1,1,1
1,0.52875,1,1,1
1,0.755372,1,1,1
1,-0.0505040000000001,1,0,0
1,0.13502,1,1,1
1,0.960268,1,1,1
1,0.193474,1,1,1
1,0.765678,1,1,1
1,0.964458,1,1,1
1,0.321154,1,1,1
1,0.73937,1,1,1
1,0.629608,1,1,1
1,-0.0332220000000001,1,0,0
1,0.185,1,1,1
1,0.500392,1,1,1
0,0.282344,1,1,1
1,0.879578,1,1,1
1,0.158726,1,1,1
1,0.713822,1,1,1
1,0.35686,1,1,1
1,0.551204,1,1,1
1,0.264702,1,1,1
1,0.228348,1,1,1
1,-0.800058,1,0,0
1,-0.05355,1,0,0
1,0.87522,1,1,1
1,0.27709,1,1,1
1,0.960066,1,1,1
1,0.727098,1,1,1
1,0.898874,1,1,1
1,0.480832,1,1,1
1,0.0262419999999998,1,1,1
1,0.497708,1,1,1
1,-0.0802799999999999,1,0,0
1,-0.691372,1,0,0
1,-0.436692,1,0,0
1,0.806212,1,1,1
1,0.336938,1,1,1
1,-0.83902,1,0,0
1,0.65998,1,1,1
1,0.44015,1,1,1
1,-0.778152,1,0,0
1,0.883582,1,1,1
1,-0.106082,1,0,0
1,-0.843904,1,0,0
1,0.18286,1,1,1
1,0.281414,1,1,1
1,0.843564,1,1,1
1,-0.25698,1,0,0
1,0.584066,1,1,1
1,0.75397,1,1,1
1,0.772436,1,1,1
1,-0.240992,1,0,0
1,0.14468,1,1,1
1,0.253252,1,1,1
1,-0.59072,1,0,0
1,-0.538536,1,0,0
1,0.844048,1,1,1
1,0.520686,1,1,1
1,0.917894,1,1,1
1,0.733166,1,1,1
1,0.823236,1,1,1
1,0.986118,1,1,1
1,0.063784,1,1,1
1,0.691862,1,1,1
1,0.906928,1,1,1
1,0.424666,1,1,1
1,0.65301,1,1,1
1,0.659008,1,1,1
1,0.841378,1,1,1
1,0.221994,1,1,1
1,0.952756,1,1,1
1,0.515372,1,1,1
1,0.799788,1,1,1
1,0.452484,1,1,1
1,0.918986,1,1,1
1,0.48973,1,1,1
1,-0.973054,1,0,0
1,0.881978,1,1,1
1,-0.5653,1,0,0
1,-0.312342,1,0,0
1,0.788328,1,1,1
1,0.556214,1,1,1
1,0.917894,1,1,1
1,0.607692,1,1,1
1,-0.777412,1,0,0
1,0.672066,1,1,1
1,0.863804,1,1,1
1,0.443708,1,1,1
1,0.740504,1,1,1
1,-0.203658,1,0,0
1,0.0991880000000001,1,1,1
1,0.151008,1,1,1
1,0.847256,1,1,1
1,-0.406472,1,0,0
1,0.692558,1,1,1
1,-0.99414,1,0,0
1,-0.596508,1,0,0
1,-0.149686,1,0,0
1,-0.959594,1,0,0
1,-0.302886,1,0,0
1,0.818202,1,1,1
1,0.963566,1,1,1
1,0.809378,1,1,1
1,-0.192344,1,0,0
1,-0.036634,1,0,0
1,0.207568,1,1,1
1,0.532004,1,1,1
1,0.401294,1,1,1
1,0.118196,1,1,1
1,0.17217,1,1,1
1,-0.480568,1,0,0
1,0.49702,1,1,1
1,0.553264,1,1,1
1,0.920292,1,1,1
1,-0.31745,1,0,0
1,0.753236,1,1,1
1,0.949154,1,1,1
1,0.910924,1,1,1
1,-0.0158700000000001,1,0,0
1,0.713824,1,1,1
1,0.0823040000000001,1,1,1
1,0.45571,1,1,1
1,-0.219756,1,0,0
1,-0.407708,1,0,0
1,0.926212,1,1,1
1,0.328016,1,1,1
1,0.464912,1,1,1
1,-0.9195,1,0,0
1,0.83954,1,1,1
1,0.498432,1,1,1
1,-0.51433,1,0,0
1,0.703578,1,1,1
1,0.95789,1,1,1
1,-0.918672,1,0,0
1,-0.126944,1,0,0
1,-0.939364,1,0,0
1,0.447918,1,1,1
1,0.688534,1,1,1
1,0.742466,1,1,1
1,0.440108,1,1,1
1,0.24637,1,1,1
1,-0.47794,1,0,0
1,0.837432,1,1,1
1,0.616,1,1,1
1,-0.172068,1,0,0
1,0.23304,1,1,1
1,0.50684,1,1,1
1,0.918992,1,1,1
1,0.44859,1,1,1
1,-0.216732,1,0,0
1,0.952294,1,1,1
1,-0.182846,1,0,0
1,0.312306,1,1,1
1,-0.675784,1,0,0
1,0.906114,1,1,1
1,-0.0516259999999998,1,0,0
1,0.778462,1,1,1
1,-0.726344,1,0,0
1,-0.11752,1,0,0
1,0.515134,1,1,1
1,0.893372,1,1,1
1,0.757282,1,1,1
1,0.521744,1,1,1
1,0.0622919999999998,1,1,1
1,-0.706212,1,0,0
1,-0.800984,1,0,0
1,0.710716,1,1,1
1,0.76344,1,1,1
1,0.452952,1,1,1
1,0.010098,1,1,1
1,-0.775652,1,0,0
1,0.527752,1,1,1
1,0.0964759999999998,1,1,1
1,-0.0806360000000001,1,0,0
1,0.107074,1,1,1
1,0.544126,1,1,1
1,-0.989756,1,0,0
1,-0.54922,1,0,0
1,-0.0392400000000001,1,0,0
1,0.450114,1,1,1
1,0.387976,1,1,1
1,0.326862,1,1,1
1,0.235942,1,1,1
1,0.0861759999999998,1,1,1
1,0.565126,1,1,1
1,0.0883040000000001,1,1,1
1,0.388816,1,1,1
1,0.384714,1,1,1
1,-0.451056,1,0,0
1,-0.633812,1,0,0
1,0.562992,1,1,1
1,0.419378,1,1,1
1,-0.462428,1,0,0
1,0.709106,1,1,1
1,-0.837594,1,0,0
1,0.63343,1,1,1
1,0.715924,1,1,1
1,0.364472,1,1,1
1,-0.358574,1,0,0
1,0.0902060000000001,1,1,1
1,0.669344,1,1,1
1,0.956842,1,1,1
1,-0.00665,1,0,0
1,-0.873368,1,0,0
1,0.734106,1,1,1
1,0.480358,1,1,1
1,0.621312,1,1,1
1,0.843824,1,1,1
1,0.750358,1,1,1
1,0.358246,1,1,1
1,-0.444472,1,0,0
1,0.521808,1,1,1
1,0.764112,1,1,1
1,-0.310844,1,0,0
1,-0.89776,1,0,0
1,-0.24775,1,0,0
1,-0.125068,1,0,0
1,-0.610326,1,0,0
1,-0.604526,1,0,0
1,0.984552,1,1,1
1,0.439392,1,1,1
1,0.0696220000000001,1,1,1
1,-0.297186,1,0,0
1,-0.291184,1,0,0
1,0.823954,1,1,1
1,-0.631984,1,0,0
1,-0.406274,1,0,0
1,-0.88398,1,0,0
1,0.585834,1,1,1
1,0.572204,1,1,1
1,0.993034,1,1,1
1,-0.246892,1,0,0
1,0.73018,1,1,1
1,0.588058,1,1,1
1,0.270764,1,1,1
1,0.305758,1,1,1
1,0.507236,1,1,1
1,0.433098,1,1,1
1,0.916252,1,1,1
1,0.931372,1,1,1
1,0.596596,1,1,1
1,0.258926,1,1,1
1,0.727392,1,1,1
1,0.337058,1,1,1
1,0.367626,1,1,1
1,0.405528,1,1,1
1,-0.0479099999999999,1,0,0
1,0.678448,1,1,1
1,0.411632,1,1,1
1,-0.145518,1,0,0
1,0.524794,1,1,1
1,0.303962,1,1,1
1,0.802,1,1,1
1,0.446706,1,1,1
1,0.735886,1,1,1
1,0.901824,1,1,1
1,0.578938,1,1,1
1,-0.722894,1,0,0
1,0.860928,1,1,1
1,-0.464402,1,0,0
1,-0.154376,1,0,0
1,0.0273939999999999,1,1,1
1,-0.217008,1,0,0
1,-0.51417,1,0,0
1,0.358598,1,1,1
1,-0.435858,1,0,0
1,-0.338526,1,0,0
1,0.673332,1,1,1
1,0.946902,1,1,1
1,0.285988,1,1,1
1,0.800472,1,1,1
1,-0.217188,1,0,0
1,-0.997316,1,0,0
1,0.309694,1,1,1
1,-0.313696,1,0,0
1,0.212102,1,1,1
1,0.699772,1,1,1
1,-0.980084,1,0,0
1,0.39915,1,1,1
1,0.081618,1,1,1
1,0.445918,1,1,1
1,0.389062,1,1,1
1,-0.261786,1,0,0
1,0.68067,1,1,1
1,0.335212,1,1,1
1,0.2702,1,1,1
1,0.405546,1,1,1
1,0.256488,1,1,1
1,0.742016,1,1,1
1,0.645158,1,1,1
1,0.120802,1,1,1
1,-0.0615040000000001,1,0,0
1,0.840082,1,1,1
1,0.0450380000000001,1,1,1
1,-0.157634,1,0,0
1,0.302558,1,1,1
1,0.615718,1,1,1
1,-0.40539,1,0,0
1,-0.96711,1,0,0
1,-0.421784,1,0,0
1,-0.631078,1,0,0
1,-0.391348,1,0,0
1,0.154624,1,1,1
1,0.182758,1,1,1
1,0.754612,1,1,1
1,0.792992,1,1,1
1,0.952416,1,1,1
1,0.576206,1,1,1
1,0.646808,1,1,1
1,0.815992,1,1,1
1,-0.375994,1,0,0
1,0.945556,1,1,1
1,0.873252,1,1,1
1,0.770828,1,1,1
1,-0.661274,1,0,0
1,0.100078,1,1,1
1,0.688714,1,1,1
1,0.027252,1,1,1
1,0.132114,1,1,1
1,0.716342,1,1,1
1,0.848552,1,1,1
1,0.932322,1,1,1
1,0.840124,1,1,1
1,0.0590240000000002,1,1,1
1,0.851456,1,1,1
1,0.267842,1,1,1
1,-0.306254,1,0,0
1,-0.864404,1,0,0
1,-0.15397,1,0,0
1,0.03815,1,1,1
1,0.89178,1,1,1
1,0.387118,1,1,1
1,0.597608,1,1,1
1,-0.454762,1,0,0
1,0.547914,1,1,1
1,0.13504,1,1,1
1,0.870072,1,1,1
1,0.278206,1,1,1
1,0.700186,1,1,1
1,-0.023566,1,0,0
1,0.20317,1,1,1
1,-0.237438,1,0,0
1,0.097068,1,1,1
1,0.819898,1,1,1
1,0.241382,1,1,1
1,-0.16659,1,0,0
1,0.15155,1,1,1
1,0.123004,1,1,1
1,0.514142,1,1,1
1,0.432472,1,1,1
1,0.487734,1,1,1
1,0.664638,1,1,1
1,0.766522,1,1,1
1,-0.6062,1,0,0
1,-0.445484,1,0,0
1,-0.797354,1,0,0
1,0.529208,1,1,1
1,0.436,1,1,1
1,0.169594,1,1,1
1,-0.420662,1,0,0
1,-0.511008,1,0,0
1,0.72406,1,1,1
1,0.496176,1,1,1
1,-0.104888,1,0,0
1,-0.176324,1,0,0
1,0.57133,1,1,1
1,-0.260512,1,0,0
1,0.477338,1,1,1
1,-0.437948,1,0,0
1,0.89928,1,1,1
1,0.985868,1,1,1
1,0.226114,1,1,1
1,0.617882,1,1,1
1,0.057198,1,1,1
1,0.277968,1,1,1
1,0.387734,1,1,1
1,0.850386,1,1,1
1,0.164296,1,1,1
1,0.13509,1,1,1
1,0.27476,1,1,1
1,0.246272,1,1,1
1,0.240674,1,1,1
1,0.3296,1,1,1
1,-0.862574,1,0,0
1,0.404372,1,1,1
1,-0.529058,1,0,0
1,0.69796,1,1,1
1,0.552902,1,1,1
1,0.326846,1,1,1
1,-0.96901,1,0,0
1,-0.0341060000000001,1,0,0
1,0.96402,1,1,1
1,-0.938754,1,0,0
1,-0.499042,1,0,0
1,0.861648,1,1,1
1,0.478002,1,1,1
1,0.825196,1,1,1
1,0.120544,1,1,1
1,0.0351299999999999,1,1,1
1,0.27709,1,1,1
1,0.72195,1,1,1
1,0.55885,1,1,1
1,-0.162942,1,0,0
1,0.740506,1,1,1
1,-0.807456,1,0,0
1,0.94309,1,1,1
1,0.780016,1,1,1
1,0.981138,1,1,1
1,0.30586,1,1,1
1,-0.331052,1,0,0
1,0.643296,1,1,1
1,0.298332,1,1,1
1,0.6673,1,1,1
1,0.860928,1,1,1
1,0.587902,1,1,1
1,0.639168,1,1,1
1,-0.635476,1,0,0
1,-0.140504,1,0,0
1,0.537284,1,1,1
1,0.900696,1,1,1
1,0.925602,1,1,1
1,0.232106,1,1,1
1,0.568948,1,1,1
1,0.594456,1,1,1
1,0.397606,1,1,1
1,0.725448,1,1,1
1,0.720662,1,1,1
1,0.14843,1,1,1
1,0.107468,1,1,1
1,0.17594,1,1,1
1,0.510586,1,1,1
1,0.0816580000000002,1,1,1
1,-0.629262,1,0,0
1,0.746382,1,1,1
1,0.618366,1,1,1
1,0.408352,1,1,1
1,-0.126748,1,0,0
1,-0.161404,1,0,0
1,0.446274,1,1,1
1,0.816688,1,1,1
1,0.766312,1,1,1
1,-0.28094,1,0,0
1,0.286846,1,1,1
1,0.642254,1,1,1
1,0.176062,1,1,1
1,0.510814,1,1,1
1,-0.16574,1,0,0
1,0.976908,1,1,1
1,-0.619062,1,0,0
1,0.487156,1,1,1
1,0.0961740000000002,1,1,1
1,0.789982,1,1,1
1,0.865882,1,1,1
1,0.952052,1,1,1
1,-0.1513,1,0,0
1,-0.778152,1,0,0
1,-0.28126,1,0,0
1,0.817074,1,1,1
1,0.051334,1,1,1
1,0.590186,1,1,1
1,-0.187852,1,0,0
1,0.971338,1,1,1
1,0.751014,1,1,1
1,0.890086,1,1,1
1,-0.723448,1,0,0
1,0.6584,1,1,1
1,-0.666446,1,0,0
1,0.675686,1,1,1
1,0.805214,1,1,1
1,0.279622,1,1,1
1,0.466176,1,1,1
1,0.123004,1,1,1
1,0.188334,1,1,1
1,-0.245988,1,0,0
1,0.565588,1,1,1
1,0.29358,1,1,1
0,-0.46282926829268,0,0,0
0,0.36264705882352,0,1,0
0,-0.67331929824562,0,0,0
0,0.0630406504064999,0,1,0
0,0.52758823529412,0,1,0
0,-0.0398625,0,0,0
0,0.99821138211382,0,1,0
0,0.38756862745098,0,1,0
0,0.65878048780488,0,1,0
0,-0.21388535031848,0,0,0
0,-0.34164227642276,0,0,0
0,0.0806991869918598,0,1,0
0,0.42912195121952,0,1,0
0,-0.39964705882352,0,0,0
0,0.15626666666666,0,1,0
0,-0.31474796747968,0,0,0
0,-0.98951219512196,0,0,0
0,-0.18758877192982,0,0,0
0,-0.0591056910569201,0,0,0
0,-0.88658536585366,0,0,0
0,-0.72371929824562,0,0,0
0,0.50447154471544,0,1,0
0,0.26357723577236,0,1,0
0,-0.96769426751592,0,0,0
0,-0.79058823529412,0,0,0
0,0.91872549019608,0,1,0
0,-0.42326829268292,0,0,0
0,0.4805052631579,0,1,0
0,-0.30325614035088,0,0,0
0,-0.59816140350878,0,0,0
1,-0.72701960784314,0,0,0
0,-0.35650406504066,0,0,0
0,0.9340350877193,0,1,0
1,-0.74112,0,0,0
1,-0.46530081300812,0,0,0
0,0.19655284552846,0,1,0
0,0.56043137254902,0,1,0
0,0.12235294117648,0,1,0
0,0.80050980392156,0,1,0
0,0.56660162601626,0,1,0
0,0.51761403508772,0,1,0
0,-0.84691862745098,0,0,0
0,0.12098039215686,0,1,0
0,0.71346341463414,0,1,0
0,-0.7066274509804,0,0,0
0,0.57209803921568,0,1,0
0,-0.7225294117647,0,0,0
0,0.82254901960784,0,1,0
0,0.98113821138212,0,1,0
0,-0.87230894308944,0,0,0
0,-0.1229268292683,0,0,0
0,0.9249593495935,0,1,0
0,-0.24261788617886,0,0,0
0,-0.11632520325204,0,0,0
0,0.71364705882352,0,1,0
0,-0.44313725490196,0,0,0
0,0.0982941176470598,0,1,0
0,0.22731707317074,0,1,0
0,0.51552845528456,0,1,0
0,-0.3984705882353,0,0,0
0,-0.20456910569106,0,0,0
0,0.17754901960784,0,1,0
0,0.45909803921568,0,1,0
0,-0.94170588235294,0,0,0
0,-0.20227450980392,0,0,0
1,0.84107843137254,0,1,0
0,-0.14588235294118,0,0,0
0,-0.97623529411764,0,0,0
0,0.46639024390244,0,1,0
0,0.04577235772358,0,1,0
0,-0.25619512195122,0,0,0
0,0.61019607843138,0,1,0
0,-0.67343137254902,0,0,0
0,-0.1014705882353,0,0,0
0,0.20127388535032,0,1,0
0,-0.12219512195122,0,0,0
0,0.58833333333334,0,1,0
0,-0.57941176470588,0,0,0
0,0.52983739837398,0,1,0
0,0.33709803921568,0,1,0
0,-0.38005882352942,0,0,0
0,0.66433333333334,0,1,0
0,-0.69139215686274,0,0,0
0,0.2920325203252,0,1,0
0,0.71949593495934,0,1,0
0,-0.30215384615384,0,0,0
0,-0.72650406504066,0,0,0
0,0.0756422764227598,0,1,0
0,0.25722105263158,0,1,0
0,-0.0945098039215602,0,0,0
0,0.39629268292682,0,1,0
0,0.79250955414012,0,1,0
0,0.27829411764706,0,1,0
0,-0.83675789473684,0,0,0
0,0.99705882352942,0,1,0
0,-0.0930980392156798,0,0,0
0,0.07341176470588,0,1,0
0,0.0520325203251999,0,1,0
0,-0.85265040650406,0,0,0
0,0.72534959349594,0,1,0
0,0.08217647058824,0,1,0
0,-0.2781568627451,0,0,0
0,-0.32756097560976,0,0,0
0,0.20868771929824,0,1,0
0,-0.98878390243902,0,0,0
1,-0.63270175438596,0,0,0
0,-0.19325490196078,0,0,0
0,0.84376470588236,0,1,0
0,0.21975609756098,0,1,0
1,0.55205882352942,0,1,0
0,-0.29367479674796,0,0,0
0,0.584,0,1,0
0,0.51960784313726,0,1,0
0,-0.99585365853658,0,0,0
0,0.21764227642276,0,1,0
0,-0.53869918699186,0,0,0
0,-0.659918699187,0,0,0
0,0.27587261146496,0,1,0
0,0.10089430894308,0,1,0
0,-0.13830894308944,0,0,0
1,-0.6983874509804,0,0,0
0,0.1233725490196,0,1,0
1,0.96367479674796,0,1,0
0,-0.55081300813008,0,0,0
0,-0.85152845528456,0,0,0
0,0.30445859872612,0,1,0
0,0.00377235772357999,0,1,0
0,0.73256862745098,0,1,0
0,-0.0967017543859602,0,0,0
0,-0.1982156862745,0,0,0
0,-0.14786991869918,0,0,0
0,0.11377235772358,0,1,0
0,-0.79530081300812,0,0,0
0,-0.1898431372549,0,0,0
0,0.86642276422764,0,1,0
0,0.87666666666666,0,1,0
0,-0.85580392156862,0,0,0
0,0.5520487804878,0,1,0
1,0.42245098039216,0,1,0
0,0.72101960784314,0,1,0
0,-0.65544715447154,0,0,0
1,0.27143089430894,0,1,0
0,0.90554471544716,0,1,0
0,-0.52325203252032,0,0,0
0,0.90369105691056,0,1,0
0,-0.52178861788618,0,0,0
0,-0.46731707317074,0,0,0
0,0.60966666666666,0,1,0
0,0.71858536585366,0,1,0
0,0.39323529411764,0,1,0
0,0.99325203252032,0,1,0
0,0.72186991869918,0,1,0
0,0.8813725490196,0,1,0
0,-0.32807843137254,0,0,0
0,-0.24156862745098,0,0,0
1,0.49364210526316,0,1,0
0,0.6849593495935,0,1,0
0,-0.47235294117648,0,0,0
0,-0.16417886178862,0,0,0
0,-0.98268292682926,0,0,0
1,0.65882352941176,0,1,0
0,0.5065294117647,0,1,0
0,-0.3086375,0,0,0
0,-0.0324390243902399,0,0,0
0,0.94617647058824,0,1,0
0,-0.79439024390244,0,0,0
0,0.0690081300812999,0,1,0
0,0.77712280701754,0,1,0
0,-0.1802156862745,0,0,0
0,-0.54225490196078,0,0,0
0,0.73611382113822,0,1,0
0,0.27209803921568,0,1,0
0,-0.67613008130082,0,0,0
0,-0.49647154471544,0,0,0
0,0.5850894308943,0,1,0
1,-0.01340350877192,0,0,0
0,-0.56687898089172,0,0,0
0,0.70290196078432,0,1,0
1,0.4650406504065,0,1,0
0,-0.6630406504065,0,0,0
0,-0.0234634146341399,0,0,0
0,-0.5563137254902,0,0,0
0,-0.99164705882352,0,0,0
1,-0.57247154471544,0,0,0
0,0.0452941176470598,0,1,0
1,0.4772156862745,0,1,0
1,0.22858861788618,0,1,0
0,-0.31019512195122,0,0,0
0,-0.32422764227642,0,0,0
0,-0.67366666666666,0,0,0
0,0.81034146341464,0,1,0
0,0.37766666666666,0,1,0
0,-0.41089430894308,0,0,0
0,0.60585987261146,0,1,0
0,-0.3375796178344,0,0,0
0,-0.93473170731708,0,0,0
0,-0.38040650406504,0,0,0
0,-0.47343089430894,0,0,0
0,-0.0410243902439001,0,0,0
0,-0.99423529411764,0,0,0
0,0.0364227642276401,0,1,0
0,-0.77468292682926,0,0,0
0,-0.95782113821138,0,0,0
