transport_index_andrsn,occupation_index_andrsn,firms_index_andrsn,consumption_index_andrsn,agriculture_index_andrsn,r2012,t,left,right,mainsample
.2294292,1.6084328,1.8766406,.68531615,.5790633,1,1,0,64,1
-.68574971,.66736418,1.9513007,1.2058275,.45938891,0,0,-33,0,1
-.68574971,.80672532,1.2015864,.62128919,.39480507,0,0,-81,0,1
.2294292,-1.5396111,.73861247,1.1098834,.30028465,0,0,-54,0,1
.2294292,1.2292619,1.344597,1.8465577,.50996608,0,0,-46,0,1
.2294292,-.26425746,1.670315,1.8827761,.44982484,1,1,0,61,1
.2294292,.17815481,1.4090016,1.9873534,1.543537,0,0,-4,0,1
.2294292,.069523402,1.6312985,1.4219122,.66463643,0,0,-72,0,1
.2294292,.90798628,1.1046185,1.0174214,1.5208123,0,0,-25,0,1
-.68574971,-.27656409,2.1754112,1.1164665,-.46051428,0,0,-8,0,1
-.68574971,.12968837,.95841855,3.1179633,1.936102,0,0,-79,0,1
-.68574971,-.30639932,.876284,1.1060624,1.5380436,1,1,0,36,1
.2294292,-.056366377,.19350407,1.7153152,1.4135045,1,1,0,32,1
-.68574971,.50650221,1.3837427,2.7980762,1.6092343,0,0,-74,0,1
2.7288966,.51337522,.60707837,2.513279,1.8084862,1,1,0,15,1
2.7288966,-.48263294,1.9440842,.1400104,.88891423,1,1,0,44,1
.2294292,1.7254521,.055832535,2.0379424,1.0797899,1,1,0,4,1
.2294292,.64498526,.68808627,2.3991399,1.2032667,0,0,-59,0,1
-.68574971,.91807389,.4875325,2.223963,1.5254897,1,1,0,34,1
-.68574971,-.42605847,-.6269474,2.0094073,1.566188,1,1,0,30,1
-.68574971,1.0214685,.23542714,1.4317932,1.4271895,1,1,0,55,1
.2294292,-.09663783,.97792494,1.3903022,1.0835197,1,1,0,16,1
.2294292,-.13241726,-.44735283,1.198953,.3225044,0,0,-24,0,1
-.68574971,1.0657804,-.53306276,2.8644986,.53164107,0,0,-61,0,1
-.68574971,1.0362391,.23542714,1.9826893,1.3513572,1,1,0,70,1
.44870123,-.13950717,.89746845,2.0919838,.16181858,0,0,-39,0,1
.2294292,-.72097647,.4875325,1.0564548,-.084153764,0,0,-35,0,1
-.68574971,.58721042,.83249718,1.8100038,.4113183,1,1,0,62,1
.2294292,.31288221,1.4576555,.56155151,-.66421604,0,0,-35,0,1
-.68574971,-.42816859,.7629357,2.0140748,1.0473763,1,1,0,29,1
-.68574971,-.01856135,-1.1301328,1.7214938,.99388134,0,0,-23,0,1
-.68574971,-.0070374389,1.5482984,1.1172357,.013923432,0,0,-70,0,1
-.68574971,-1.6855949,-1.1301328,.37553474,.19527434,1,1,0,6,1
.2294292,.20643234,.31427255,1.6023422,.57424188,0,1,0,61,1
.2294292,.14647083,.57852423,1.0773102,.39986467,0,0,-14,0,1
1.813718,-.024374222,1.3964534,1.4370215,1.1772044,0,0,-19,0,1
.2294292,-.1121142,.42183858,1.4646848,1.8589516,0,0,-32,0,1
.2294292,.62529242,1.7873985,1.5895035,.91047353,1,1,0,43,1
.2294292,-.62740606,1.2015864,1.3373946,1.6391908,0,0,-48,0,1
-.68574971,1.3516649,.97792494,.85761303,.074242175,1,1,0,13,1
.2294292,1.1949614,.23542714,.4194414,.10050993,1,0,-63,0,1
.2294292,-.18907394,.42183858,1.6698122,1.720626,1,1,0,47,1
2.7288966,-.94954538,1.707845,1.8177868,.41204214,0,1,0,27,1
-.68574971,-.51197809,1.4090016,1.1594436,.50463122,0,0,-82,0,1
.2294292,.44882029,1.1214575,2.2968297,.72260505,1,1,0,44,1
.2294292,-.52945316,-1.1301328,1.0565377,.46347338,1,1,0,79,1
-.68574971,-.36106735,-.10425569,-.15662813,-.45705342,0,0,-53,0,1
-.68574971,-.19256426,-1.3097274,2.0855606,1.3173503,1,1,0,46,1
.2294292,-.94303232,.055832535,.11567348,-.000016802782,0,0,-8,0,1
.2294292,-.68852216,-.22754674,1.6563466,.41919538,0,0,-19,0,1
.2294292,-.11920943,2.0536461,1.924423,1.2106706,1,1,0,74,1
-.68574971,-1.7701906,1.8289679,.33101976,.77748293,1,1,0,62,1
-.68574971,-.73624271,1.7528319,.89151829,.040770922,0,0,-72,0,1
-.68574971,.57223612,2.4267776,1.9689023,.51393366,0,0,-23,0,1
-.68574971,-1.6968465,-.53306276,-.24248584,-.82705277,1,1,0,24,1
-.68574971,.46313676,1.6312985,-.51664221,-.14230156,0,0,-74,0,1
2.7288966,-1.0966475,2.1696677,1.7796283,.84907615,0,1,0,78,1
2.7288966,-1.2519079,.63482785,.90324515,.27804697,0,1,0,52,1
1.3638802,.1742485,.14971721,1.9425373,.77897257,1,1,0,44,1
-.68574971,-.33093527,.055832535,1.8385501,-.20910877,0,0,-38,0,1
-.68574971,.61986148,.85463393,.32583117,2.0837684,1,1,0,14,1
-.68574971,.63373798,1.9146779,.0556872,.81101876,1,1,0,20,1
.2294292,-.43126532,.95841855,.14954932,1.0224568,0,0,-8,0,1
.2294292,1.0136487,.99705249,.60530621,.26043528,0,0,-7,0,1
-.68574971,-1.3190134,1.7788701,.87748051,-.55638915,1,0,-63,0,1
.2294292,-1.4261206,-.047952123,.83610135,-.46747121,1,1,0,61,1
.2294292,1.0289128,,-.06336683,-.63309652,1,1,0,12,1
.2294292,-1.5126791,-.16397354,-.40846404,-1.3987622,1,1,0,82,1
-.68574971,.0057668327,.0053063412,.35586599,.78313935,1,1,0,46,1
-.68574971,-1.2592988,.45523322,.97416258,.22052646,1,1,0,9,1
.2294292,-.11060555,-.6269474,-.34964874,-.21660054,1,1,0,7,1
.2294292,.13863625,-.36850739,.61114109,.29434231,0,1,0,41,1
-.68574971,-1.6301073,.35144857,-.021385293,-.84207302,1,1,0,74,1
-.68574971,.27397507,-.73073208,.60597509,-.14539318,0,0,-18,0,1
-.68574971,-1.6804987,.27563861,.10231216,-.86895382,0,0,-68,0,1
2.0496521,-1.7701906,-.73073208,-.78517276,-.29399773,0,0,-75,0,1
.2294292,-1.7701906,-.73073208,-.090928935,.20876931,0,1,0,46,1
.91520107,-1.5729873,-1.5295335,1.7119642,-.10862365,1,1,0,23,1
-.68574971,-1.7166336,-.10425569,-.1526005,-.85543537,0,0,-2,0,1
.2294292,-1.1065403,.103893,.57564253,-.26745388,1,1,0,8,1
.2294292,-1.7432181,-.73073208,.63941318,-.64423072,1,1,0,70,1
-.68574971,-1.7375396,-.53306276,.052326728,-.94070232,0,0,-14,0,1
.2294292,-1.7701906,1.1214575,-.015189443,-.39492869,0,0,-20,0,1
.2294292,-1.7701906,.89746845,.57872182,.040892981,1,1,0,6,1
-.68574971,-1.7701906,-.73073208,-1.1124849,.10205135,1,1,0,4,1
.2294292,-1.7701906,1.1046185,-.21711956,-.048198856,0,1,0,83,1
.2294292,-.52945316,.85463393,-.27406967,-1.2901423,0,0,-25,0,1
-.68574971,1.0007895,1.0158159,.51590699,-.63882828,0,0,-81,0,1
.2294292,-.05679135,.5188064,-.16654494,-1.2365887,0,0,-40,0,1
-.68574971,-1.7701906,1.3708663,.28105485,-.92647678,0,0,-51,0,1
-.68574971,-.35738024,1.3964534,.1252536,-.7796253,0,0,-13,0,1
-.68574971,-.68253112,1.3837427,.19789843,.80737007,0,0,-14,0,1
.67926675,-.639741,.27563861,.47158775,-.42174819,1,1,0,0,1
.2294292,1.0784411,.71367323,1.6780448,.68064439,1,1,0,33,1
-.68574971,.25634712,.103893,.041942697,-.69010133,0,0,-78,0,1
-.68574971,.43859473,.63482785,.022838248,-.41931719,0,0,-58,0,1
.2294292,-.52945316,.103893,.65680212,.34844577,0,0,-27,0,1
-.68574971,.34761989,2.0003877,.6072318,.14148067,0,0,-15,0,1
1.3638802,1.260978,1.2898581,-.66071153,-.2923806,1,1,0,68,1
-.68574971,.11750264,1.4336292,-.20569529,.21258248,0,0,-76,0,1
-.68574971,-1.0722758,1.8843663,-.7168833,-.69307619,0,0,-33,0,1
.2294292,-.50463843,.0053063412,-.27893811,-.60420948,0,1,0,37,1
-.68574971,1.3409121,1.3038309,.7814008,-.0096446294,0,0,-37,0,1
-.68574971,-1.7037225,-1.5295335,.019938817,.53696442,0,0,-80,0,1
2.7288966,-.80710071,-1.1301328,.058404967,-.74677312,0,1,0,4,1
-.68574971,-.13467315,-1.8129127,.091484882,-.51843387,0,1,0,52,1
.2294292,-.20578264,.54911792,.20465983,.60370165,0,0,-76,0,1
-.68574971,-.35632706,.60707837,.28763691,-.72859889,1,1,0,68,1
.2294292,-1.1785806,1.3837427,.1621304,-.89512867,0,0,-13,0,1
-.68574971,-1.2131249,-.22754674,-.23123263,-1.0440468,1,1,0,77,1
-.68574971,-1.1633083,-.44735283,.43385991,.25936455,1,1,0,66,1
.2294292,.39109379,-.84675348,.92628539,-.19438186,0,1,0,79,1
.2294292,-1.238446,1.3578192,.25152525,.61965632,0,1,0,79,1
.2294292,-1.7701906,-1.3097274,.43900728,-.71808082,0,0,-27,0,1
.2294292,1.9520215,.0053063412,-.55950695,-1.4674221,1,1,0,69,1
-.68574971,-.37436104,1.070052,2.7253995,.72594279,0,1,0,18,1
.2294292,.71128422,.35144857,1.3165863,.91109759,1,1,0,82,1
-.68574971,-.5402422,1.698596,.37266243,-.33676729,1,1,0,11,1
-.68574971,1.5020837,-1.5295335,1.7812988,1.717905,1,0,-64,0,1
-.68574971,-1.0081629,-.16397354,.63191897,-.5839079,0,0,-10,0,1
.2294292,1.3498988,.055832535,.52844352,-.16521122,1,1,0,13,1
.2294292,-.020432748,-.36850739,-.10121976,-1.3721654,0,0,-37,0,1
.2294292,-.62221867,.31427255,.077985816,-.032519463,0,0,-66,0,1
.2294292,.23137642,-.6269474,.068918139,-1.4034617,0,0,-43,0,1
-.68574971,-.17495681,.23542714,.69675243,-.12697801,1,1,0,16,1
.2294292,-.46238634,-1.8129127,-.56877977,.32360941,0,0,-22,0,1
1.3638802,.21043606,-1.1301328,.24572881,.13211852,0,1,0,24,1
-.68574971,-1.3049141,-.73073208,.058341227,.10341056,0,1,0,44,1
.2294292,1.0930495,-.73073208,.52927989,-1.0010877,0,1,0,7,1
.2294292,.353219,1.8042374,.60252494,-.98091906,0,1,0,33,1
.2294292,1.0473171,1.5040193,.67543262,.11001235,0,1,0,3,1
.2294292,.26723072,.4875325,1.781157,.41636682,1,1,0,82,1
.44870123,.028878551,-.97828776,1.3018616,.91891831,1,1,0,61,1
.2294292,-.57046932,-.047952123,1.1034373,.90747446,1,1,0,15,1
2.7288966,.23819709,.0053063412,1.6738967,.47567663,0,1,0,67,1
1.813718,-.69074911,-.53306276,.85972065,-.054875426,0,0,-49,0,1
.91520107,.2149891,-1.5295335,1.5049785,.78642136,0,0,-13,0,1
.2294292,.39647016,-.53306276,2.569212,.45758981,0,0,-57,0,1
.2294292,-.61081308,-1.1301328,1.7795486,.401344,0,0,-13,0,1
.2294292,-.098538406,,2.6636202,3.0024862,1,1,0,31,1
.2294292,.69303793,.35144857,2.951092,2.4431202,0,1,0,49,1
1.3638802,.19349629,-.29550767,.89416909,.36455524,0,0,-33,0,1
-.68574971,-.69573754,-.44735283,1.0194063,-.036137912,0,0,-83,0,1
-.68574971,.36869249,-2.2123134,1.328669,.99556011,1,1,0,17,1
.2294292,.84458661,,1.9981861,1.097514,0,0,-10,0,1
.2294292,-.34898236,,1.3391364,1.1512604,1,1,0,17,1
.2294292,.17551112,-.84675348,1.747674,1.5489482,0,0,-60,0,1
-.68574971,-1.0066599,-.6269474,-.053249378,-1.1505165,1,1,0,1,1
.44870123,-.17495681,-.10425569,.27782443,-1.509274,0,1,0,64,1
-.68574971,-.17495681,-1.5295335,-.0086554317,-.99699616,0,0,-59,0,1
.2294292,.55269349,-.047952123,.76427352,.60825455,1,1,0,52,1
2.7288966,1.6030642,-1.1301328,.23370843,.11762481,0,0,-30,0,1
2.7288966,-1.3467053,-.6269474,.093702249,-1.6233058,1,1,0,49,1
.2294292,-1.3702835,,-.34531757,-1.1807294,0,0,-68,0,1
-.68574971,1.0602413,-.97828776,-.90428638,-.19237806,0,0,-57,0,1
-.68574971,1.7901863,-1.8129127,.77775192,.2812798,0,0,-52,0,1
.2294292,.067651555,-.22754674,-.03289406,.00819775,1,1,0,5,1
1.3638802,-.91560102,-.84675348,-.33570579,-.032910615,1,1,0,69,1
.2294292,-.068607897,-.84675348,-.85991013,.21784182,0,0,-35,0,1
1.3638802,-.70234281,-.22754674,.49439564,-.27164578,1,0,-47,0,1
-.68574971,.28830555,-1.5295335,2.5840924,.58356923,0,0,-57,0,1
.2294292,1.0441649,-1.1301328,.5747388,.073954843,1,1,0,79,1
-.68574971,1.6676859,-1.8129127,-.2333845,.98133564,0,0,-58,0,1
-.68574971,.64038473,-1.1301328,-.23683137,1.2609032,0,1,0,33,1
1.131076,1.6403091,-.36850739,.5618279,-1.2104596,1,1,0,46,1
-.68574971,1.4242452,-.22754674,2.1804056,.27645028,0,1,0,30,1
.2294292,.43275133,.19350407,.29675376,.73762167,0,1,0,6,1
-.68574971,.5351795,-.73073208,.39373958,-.19355899,1,1,0,27,1
.2294292,-.62250853,-1.5295335,-.010900011,-.46204159,0,0,-57,0,1
1.813718,-.24746746,-.84675348,-.68475586,-.45834818,0,0,-83,0,1
-.68574971,1.1060643,-1.3097274,-.36886275,.22826692,1,0,-54,0,1
.2294292,-1.227368,-1.3097274,-.63866246,-1.3049378,0,0,-55,0,1
-.68574971,-1.1712139,-.53306276,-.8545332,-.71439868,0,0,-20,0,1
-.68574971,1.3347703,-.53306276,.25921705,-1.0785874,0,0,-9,0,1
.44870123,.020240499,-.73073208,-.025227951,.20670128,1,1,0,46,1
-.68574971,1.6294297,-1.1301328,1.8863941,.95649934,0,0,-36,0,1
-.68574971,1.2437465,.85463393,-1.0024463,-1.413375,0,0,-2,0,1
-.68574971,.91807389,-1.3097274,.48070028,.25849935,0,0,-12,0,1
.2294292,1.5846981,-1.8129127,.14507811,-.32137948,0,0,-48,0,1
1.5944458,1.3216468,,.36979452,-.41540995,1,1,0,25,1
-.68574971,.97097337,,-1.673144,-1.7218274,1,0,-62,0,1
-.68574971,1.9276931,-.97828776,-.35877568,-1.5730489,0,0,-62,0,1
-.68574971,1.0544668,-1.5295335,-1.6075372,-1.2899595,0,0,-81,0,1
.67926675,.99065554,1.5152771,-.038357973,-.11633299,1,1,0,49,1
2.7288966,.22709383,.31427255,-1.1239488,.34845659,1,1,0,16,1
.44870123,.70295691,,-1.8989955,-1.1290191,0,0,-27,0,1
.44870123,.16342612,-.73073208,1.3475937,.47594535,0,0,-23,0,1
.2294292,-.32467136,.57852423,1.27,-.2405874,0,1,0,2,1
.44870123,-1.7701906,-.29550767,.52185059,.86786151,1,1,0,48,1
.2294292,.10768218,-1.5295335,.34718558,-.43211228,1,1,0,8,1
-.68574971,.33796495,-.84675348,.3001245,.11364777,0,0,-25,0,1
4.3298473,-.23504102,.055832535,.3862657,.0022397442,1,1,0,59,1
-.68574971,-1.3049141,-1.3097274,.82590294,-.056640141,1,1,0,9,1
-.68574971,.71128422,-1.8129127,-.06279099,.87156445,1,0,-15,0,1
2.7320268,1.6912296,1.3038309,.74999553,.059720032,1,1,0,66,1
.2294292,.21317782,.0053063412,.046634808,.22030279,0,0,-51,0,1
.2294292,1.4028424,-.16397354,1.3768293,2.7850928,1,1,0,41,1
.44870123,.80997938,-1.1301328,1.032789,1.2491102,0,0,-13,0,1
.44870123,.75444019,-.22754674,.95197511,.48449996,1,1,0,25,1
.2294292,-.31762007,-.44735283,.48444986,-.84262252,0,0,-2,0,1
-.68574971,1.0963404,-.53306276,.1052424,.60305429,0,0,-58,0,1
.2294292,1.6964191,-.53306276,.11665158,.13997807,0,0,-3,0,1
-.68574971,1.5675677,-.73073208,2.3379917,1.876296,0,0,-83,0,1
-.68574971,.026243949,-.73073208,.18854584,-.029661216,1,1,0,81,1
-.68574971,.95337933,-.6269474,2.5254123,2.1349285,1,0,-22,0,1
-.68574971,1.301285,-.6269474,2.3947785,.035912856,1,1,0,14,1
-.68574971,1.662516,.45523322,1.6574273,1.4245219,0,0,-77,0,1
-.68574971,1.2188586,-.047952123,1.2367324,.068386279,1,1,0,68,1
-.68574971,.47210574,.57852423,-.40960899,-.70753527,1,1,0,40,1
-.68574971,1.0657806,-.73073208,.83321261,.98444372,0,0,-24,0,1
-.68574971,1.5195653,-.84675348,.14211865,.30643192,1,1,0,13,1
-.68574971,.60664368,-.36850739,.13213186,-.88876444,0,0,-54,0,1
.44870123,1.84465,-.10425569,.4292911,1.100548,1,1,0,53,1
.2294292,1.2013232,.99705249,.21841082,.261491,0,0,-19,0,1
.2294292,.25777322,-.84675348,1.5719169,-.37670633,1,1,0,69,1
.2294292,.82974654,-.53306276,-.2414197,.49061725,0,0,-80,0,1
.2294292,.24832262,.14971721,.18688585,.62207496,1,1,0,54,1
.2294292,.8483423,.0053063412,.69294876,.55337006,0,1,0,66,1
-.68574971,1.0003196,.23542714,1.2406436,-.25879309,1,1,0,80,1
.2294292,1.7531246,-1.1301328,.51898378,.40091977,0,0,-71,0,1
-.68574971,.29531434,-1.3097274,1.3219779,-.0079873921,0,0,-14,0,1
-.68574971,1.453979,-.44735283,-.51177156,-.34367493,1,0,-15,0,1
.2294292,.60180753,-.29550767,-.4220213,2.6370497,0,0,-27,0,1
-.68574971,.75334287,-.047952123,-1.2489666,-1.2773463,1,1,0,63,1
.2294292,.35212344,-1.5295335,-.29021859,1.6245573,1,0,-17,0,1
-.68574971,1.848627,-.53306276,.082166433,-.26294327,0,0,-12,0,1
1.131076,-.03892909,-.6269474,.75777698,.54260814,1,1,0,28,1
-.68574971,1.861236,-.29550767,-.70297378,.066222034,0,0,-44,0,1
.2294292,1.4834914,.66181684,1.1245005,.91096139,1,1,0,79,1
-.68574971,.25675666,.73861247,2.3973954,.085334428,1,1,0,12,1
-.68574971,.92651415,1.070052,.54376495,-.28505167,0,0,-27,0,1
-.68574971,1.9245514,.97792494,1.5268328,.19861348,0,1,0,46,1
1.131076,1.3643038,1.6411985,.41525012,.50849026,1,1,0,50,1
.44870123,-.63143164,-.22754674,-1.3461941,-.86615765,0,0,-8,0,1
-.68574971,.33906314,.103893,-.043335147,-.14578168,0,0,-47,0,1
-.68574971,1.4695126,.14971721,.42262557,.40019429,0,0,-74,0,1
1.3638802,1.2362117,-.73073208,1.3632542,.78119367,0,1,0,45,1
.44870123,.0099977246,-.44735283,-.12282821,.58157557,0,1,0,23,1
-.68574971,1.0324162,.0053063412,-1.3520141,.41484952,1,1,0,0,1
.2294292,1.3260131,-1.3097274,.26299092,.4607856,1,1,0,45,1
-.68574971,1.8768252,-1.1301328,1.3573014,.49522078,0,0,-56,0,1
-.68574971,1.7764455,-.73073208,.15528928,.80077636,0,0,-64,0,1
.2294292,-.17495681,2.0728984,-.01595176,-.52412671,1,1,0,72,1
-.68574971,1.5824401,-.29550767,1.0763203,1.5996075,0,0,-63,0,1
-.68574971,1.1683978,.27563861,1.1808696,1.1898942,1,1,0,48,1
.44870123,1.1248634,.57852423,-.0091017066,.32723492,1,1,0,11,1
-.68574971,1.2883712,-.44735283,.21870998,-.076363325,0,0,-14,0,1
-.68574971,-1.0327712,-.22754674,.813703,.34380051,0,1,0,17,1
-.68574971,-1.5354565,.27563861,.82146388,-.76344043,0,0,-78,0,1
.2294292,-.62135959,1.6892587,.31018335,-.14649068,1,1,0,82,1
-.68574971,.14121561,-.6269474,1.7255009,-.22868924,0,0,-44,0,1
5.2314949,-1.7003992,1.5802486,1.8460503,-.60566282,0,1,0,51,1
.2294292,-.93759054,-1.3097274,1.4327106,.80403036,0,0,-25,0,1
-.68574971,-1.6384308,.055832535,1.9071608,.14975075,0,0,-54,0,1
-.68574971,-.664316,.103893,.44547585,.96845901,0,0,-30,0,1
.44870123,.89311653,-.73073208,.40429109,.74319917,1,1,0,79,1
.44870123,1.5870988,-.10425569,1.0476744,1.0563029,0,1,0,4,1
1.813718,-.96798974,.0053063412,2.7166233,.67341101,1,1,0,11,1
-.68574971,.020240609,.71367323,.30494535,.4617255,1,1,0,28,1
-.68574971,1.3538089,.19350407,1.7838633,1.9454545,0,0,-16,0,1
.2294292,-1.12928,-.73073208,2.1224585,1.2897711,0,0,-28,0,1
-.68574971,1.296912,.055832535,.59347945,-.12731382,1,1,0,40,1
-.68574971,1.4034849,-1.3097274,2.0316362,.37761074,1,1,0,45,1
.44870123,-.0028092095,-.22754674,-.23883918,.5096944,0,0,-62,0,1
.2294292,-.50991398,-.44735283,1.3815719,1.1841979,0,1,0,25,1
.2294292,.93687284,.73861247,2.3179045,1.1212922,0,0,-80,0,1
-.68574971,-.17495681,.78667295,.36982027,.8932386,1,1,0,16,1
.2294292,.60629869,.45523322,1.3111717,.99878222,1,1,0,47,1
.2294292,-.46128079,-.22754674,1.4282357,.91600013,1,1,0,65,1
.2294292,-.013935545,-.53306276,1.3136545,-.092453562,1,1,0,26,1
.2294292,1.1845551,.5188064,1.6539062,.22004473,0,0,-1,0,1
-.68574971,1.0289128,.7629357,1.117568,.24943577,0,0,-54,0,1
-.68574971,1.6710997,-.97828776,2.067981,.271348,1,1,0,79,1
-.68574971,.24600771,.38727227,1.6658573,.80142033,0,0,-8,0,1
-.68574971,.73384309,-.73073208,2.6627631,.36283472,0,0,-39,0,1
1.131076,-.67679071,.91820711,2.5866923,.49260327,1,1,0,43,1
.2294292,-.90885222,-1.3097274,.056919146,1.0030159,0,0,-36,0,1
.2294292,-.11587408,-.84675348,1.2132248,.60142791,0,1,0,70,1
2.7288966,.48658371,.23542714,1.2278506,1.1686929,1,1,0,1,1
-.68574971,-1.0374717,-.97828776,.0098430384,-.47288859,1,1,0,8,1
.2294292,-.20294337,-2.2123134,.55171037,-.11828772,1,1,0,22,1
3.6305439,-.24542911,2.0471442,.97594333,-.38865215,1,1,0,26,1
.2294292,.70058829,,1.0703667,-1.596207,1,1,0,16,1
-.68574971,.52882278,2.0273769,.60673738,-.1514249,0,0,-7,0,1
.2294292,-1.6695902,-.84675348,.25265628,.077320486,0,0,-21,0,1
.44870123,-.08111953,-1.3097274,.81904507,-.20504355,1,1,0,5,1
.2294292,.21098694,.31427255,.37869024,.2026116,1,1,0,29,1
.2294292,-1.1498219,-.84675348,1.6355739,-.43685877,0,0,-78,0,1
.2294292,1.1587633,-1.8129127,.83371776,-.22709604,1,1,0,44,1
.2294292,-1.3285722,1.6509999,3.0447891,-.41404748,0,0,-3,0,1
1.3638802,.41179568,.4875325,1.000862,.56317604,1,1,0,33,1
.2294292,-.67542225,2.1224706,.80473757,-.31737083,1,1,0,82,1
.44870123,-1.2876816,.14971721,.96322334,.09789294,1,1,0,50,1
.2294292,-.1121142,-.97828776,.80736417,-.1832065,1,1,0,40,1
1.131076,-1.4724137,-.84675348,1.5477757,1.6314459,0,0,-19,0,1
.2294292,-1.7701906,-.84675348,2.2393544,-.33453932,0,0,-24,0,1
1.131076,-.83963758,-.73073208,1.4743646,-.45207945,1,1,0,16,1
-.68574971,.36356151,-.53306276,.79240334,1.0842208,0,0,-42,0,1
-.68574971,.23018192,-.97828776,.12725854,.73570746,1,1,0,13,1
5.2314949,.91807365,-1.8129127,-.34065318,.64650756,1,1,0,46,1
-.68574971,.090915471,-1.5295335,.13673644,.026784271,1,1,0,63,1
2.7288966,1.0260981,.68808627,.48459339,.326765,0,0,-1,0,1
2.7288966,.75186908,,.17142734,.78140628,1,1,0,6,1
.2294292,.52882278,-.73073208,2.6496465,1.2118206,0,0,-18,0,1
-.68574971,1.9520215,-.53306276,.31432953,.4029088,0,0,-6,0,1
.2294292,.26816365,.19350407,1.3673178,-.13087986,0,0,-14,0,1
2.7288966,1.1336628,-.53306276,.99931198,1.5112818,1,1,0,24,1
-.68574971,.016471189,-.16397354,.023032857,.49019369,0,0,-38,0,1
2.7288966,.95943147,-.73073208,.48065126,1.2584661,0,1,0,33,1
.2294292,.36663494,.103893,1.4722142,.64012283,0,0,-48,0,1
.2294292,-.46741638,-.16397354,.75003666,.03888296,1,0,-16,0,1
-.68574971,.44729745,-.36850739,.81635493,.54984266,0,0,-35,0,1
.2294292,1.3232695,-.29550767,-.2026808,-.56267577,0,0,-63,0,1
.2294292,1.2416756,-.44735283,.22103332,.42469525,1,1,0,0,1
.2294292,.72002178,-.73073208,1.2579678,1.2935892,0,0,-18,0,1
-.68574971,1.7022085,-.10425569,1.5467575,.53795689,0,0,-80,0,1
-.68574971,1.8464267,-.73073208,.92414165,1.4914649,1,1,0,76,1
.2294292,-.0070374389,.93851787,.87891364,-.22698033,1,1,0,47,1
.2294292,1.8357024,-1.1301328,.9871667,1.5069607,0,0,-50,0,1
.2294292,.39840257,-.73073208,.29076251,-.45411292,0,0,-1,0,1
.2294292,-.75239819,.38727227,.64580041,.83917272,0,0,-23,0,1
.67926675,1.4793597,-.97828776,1.291917,2.5360222,1,1,0,54,1
.67926675,1.2518034,-1.5295335,.23087026,.47732556,0,0,-16,0,1
.2294292,.92125517,-1.5295335,.49800143,1.3900313,0,0,-2,0,1
-.68574971,1.1078086,-.6269474,-.1995194,.42387441,0,0,-49,0,1
.2294292,.18048747,-.36850739,1.8465406,2.3886826,1,1,0,44,1
.2294292,.73162401,-.44735283,.90276223,.073178627,1,1,0,13,1
-.68574971,.56531513,-.84675348,.1236148,-1.067287,1,1,0,59,1
.2294292,-.76959586,-.53306276,1.2038115,-.39777571,0,0,-35,0,1
.2294292,.34636149,.14971721,2.708833,.25478438,0,1,0,47,1
.2294292,1.2035331,.4875325,1.9967545,.48867491,1,1,0,52,1
1.131076,-.13722001,,2.794286,.23307632,0,1,0,73,1
.2294292,.34241638,-.84675348,.83883232,.32167482,0,0,-71,0,1
.44870123,.019880861,-.10425569,.6770407,-.33144057,1,1,0,82,1
.2294292,-.48060533,-1.3097274,.38100439,-1.1470119,0,1,0,57,1
-.68574971,-.68161917,-1.3097274,.52815413,-.22313444,0,1,0,10,1
.2294292,-.60886037,-.22754674,2.191956,-.25180814,0,0,-71,0,1
-.68574971,-1.1698338,-1.8129127,1.4269509,.53118747,1,1,0,0,1
1.3638802,.88002425,-.36850739,3.4488819,.39258972,0,0,-80,0,1
.2294292,.61517066,.71367323,1.8084387,2.3592298,1,1,0,68,1
1.131076,.54741317,-1.1301328,1.4015865,-.25766137,0,0,-52,0,1
1.3638802,-.35413164,-.10425569,.33954617,.0035730815,0,1,0,35,1
.2294292,.63232809,.23542714,2.2169003,.14564979,1,1,0,48,1
3.6305439,.27846888,-1.1301328,1.2146374,.96828473,1,1,0,33,1
-.68574971,-1.0287744,.103893,1.6322774,-.16150922,1,1,0,53,1
.2294292,-.87287158,-.29550767,2.498389,.062859789,1,1,0,51,1
-.68574971,-.275666,-1.3097274,2.8623044,.56949669,0,0,-80,0,1
-.68574971,-.13910882,.0053063412,2.1823635,.67275524,1,0,-40,0,1
2.7288966,-1.3235251,-.10425569,2.7444327,.037625216,1,1,0,21,1
-.68574971,.070903599,.14971721,3.3181853,1.2765394,0,0,-36,0,1
5.2314949,1.4557266,1.4694526,2.2820046,-.02993921,1,1,0,16,1
.2294292,.68174273,1.3837427,1.4628258,.49506336,0,0,-49,0,1
.2294292,-.94303232,-.44735283,1.8182383,-.48245913,1,1,0,25,1
4.3298473,-.95729375,-.84675348,-.31898814,-.067159399,1,1,0,52,1
.44870123,-.031794813,.23542714,.26786727,.10427169,1,1,0,9,1
1.131076,-1.37049,-.6269474,.3253265,-.047301173,1,0,-32,0,1
.2294292,-.31488949,-1.5295335,3.0998638,2.0290542,1,0,-1,0,1
1.3638802,1.2243712,-1.1301328,.21574399,2.592099,0,0,-9,0,1
-.68574971,.076708592,-.10425569,1.7577077,.86590523,1,1,0,76,1
.2294292,-1.7372507,-.53306276,1.19266,.6297766,1,1,0,32,1
